Alpha,Corr,r2,ztrans2,zc,N2
0.05,PWOM:INTENT,-0.26,-0.266108407,0.049545686,1155.892251
0.05,PWOM:INTENT,-0.25,-0.255412812,0.048862944,1199.928906
0.05,PWOM:INTENT,-0.24,-0.244774113,0.048159686,1247.261308
0.05,PWOM:INTENT,-0.23,-0.234189467,0.047434497,1298.290936
0.05,PWOM:INTENT,-0.22,-0.223656109,0.046685824,1353.487574
0.05,PWOM:INTENT,-0.21,-0.213171347,0.04591195,1413.404541
0.05,PWOM:INTENT,-0.2,-0.202732554,0.045110932,1478.698571
0.05,PWOM:INTENT,-0.19,-0.192337169,0.044280623,1550.154848
0.05,PWOM:INTENT,-0.18,-0.181982689,0.043418598,1628.72062
0.05,PWOM:INTENT,-0.17,-0.171666664,0.042522092,1715.54965
0.05,PWOM:INTENT,-0.16,-0.161386696,0.041587974,1812.061864
0.05,PWOM:INTENT,-0.15,-0.151140436,0.040612613,1920.026026
0.05,PWOM:INTENT,-0.14,-0.140925576,0.039591809,2041.674317
0.05,PWOM:INTENT,-0.13,-0.13073985,0.03852062,2179.866724
0.05,PWOM:INTENT,-0.12,-0.120581028,0.0373932,2338.330169
0.05,PWOM:INTENT,-0.11,-0.110446916,0.036202523,2522.017776
0.05,PWOM:INTENT,-0.1,-0.100335348,0.034940003,2737.664493
0.05,PWOM:INTENT,-0.09,-0.090244188,0.03359494,2994.678571
0.05,PWOM:INTENT,-0.08,-0.080171325,0.032153759,3306.631014
0.05,PWOM:INTENT,-0.07,-0.070114671,0.030598737,3693.881993
0.05,PWOM:INTENT,-0.06,-0.060072156,0.028905918,4188.511399
0.05,PWOM:INTENT,-0.05,-0.050041729,0.027041438,4844.354134
0.05,PWOM:INTENT,-0.04,-0.040021354,0.024954664,5759.687928
0.05,PWOM:INTENT,-0.03,-0.030009005,0.022563127,7136.664963
0.05,PWOM:INTENT,-0.02,-0.020002667,0.019714102,9475.214743
0.05,PWOM:INTENT,-0.01,-0.010000333,0.016050704,14502.04208
0.01,PWOM:INTENT,-0.99,-2.646652412,0.11139322,125.7078953
0.01,PWOM:INTENT,-0.98,-2.297559925,0.109543866,143.9145338
0.01,PWOM:INTENT,-0.97,-2.09229572,0.108233058,157.3883291
0.01,PWOM:INTENT,-0.96,-1.945910149,0.107169132,168.6898018
0.01,PWOM:INTENT,-0.95,-1.831780823,0.106250621,178.7209494
0.01,PWOM:INTENT,-0.94,-1.738049345,0.105428966,187.9174168
0.01,PWOM:INTENT,-0.93,-1.65839002,0.104676762,196.5270737
0.01,PWOM:INTENT,-0.92,-1.589026915,0.103976876,204.7062867
0.01,PWOM:INTENT,-0.91,-1.527524425,0.103317801,212.5610734
0.01,PWOM:INTENT,-0.9,-1.47221949,0.102691377,220.1672956
0.01,PWOM:INTENT,-0.89,-1.421925871,0.102091601,227.5815731
0.01,PWOM:INTENT,-0.88,-1.375767657,0.101513906,234.8476454
0.01,PWOM:INTENT,-0.87,-1.33307963,0.100954682,242.0003148
0.01,PWOM:INTENT,-0.86,-1.293344672,0.100411096,249.0679392
0.01,PWOM:INTENT,-0.85,-1.256152812,0.0998808,256.0741781
0.01,PWOM:INTENT,-0.84,-1.221173518,0.099361878,263.039139
0.01,PWOM:INTENT,-0.83,-1.188136404,0.098852697,269.9802486
0.01,PWOM:INTENT,-0.82,-1.156817465,0.098351867,276.9128524
0.01,PWOM:INTENT,-0.81,-1.127029026,0.097858204,283.8506718
0.01,PWOM:INTENT,-0.8,-1.098612289,0.097370677,290.8061581
0.01,PWOM:INTENT,-0.79,-1.071431684,0.09688837,297.7907735
0.01,PWOM:INTENT,-0.78,-1.045370548,0.096410463,304.8152056
0.01,PWOM:INTENT,-0.77,-1.020327758,0.095936253,311.8895116
0.01,PWOM:INTENT,-0.76,-0.996215082,0.095465052,319.0233194
0.01,PWOM:INTENT,-0.75,-0.972955075,0.094996294,326.2258678
0.01,PWOM:INTENT,-0.74,-0.950479381,0.094529428,333.5061677
0.01,PWOM:INTENT,-0.73,-0.928727364,0.094063945,340.8730663
0.01,PWOM:INTENT,-0.72,-0.907644983,0.093599381,348.3353136
0.01,PWOM:INTENT,-0.71,-0.887183863,0.093135296,355.9016401
0.01,PWOM:INTENT,-0.7,-0.867300528,0.092671277,363.5808142
0.01,PWOM:INTENT,-0.69,-0.847955755,0.092206929,371.3816982
0.01,PWOM:INTENT,-0.68,-0.829114038,0.091741889,379.3132896
0.01,PWOM:INTENT,-0.67,-0.810743125,0.091275793,387.384792
0.01,PWOM:INTENT,-0.66,-0.792813632,0.0908083,395.6056483
0.01,PWOM:INTENT,-0.65,-0.775298706,0.090339081,403.9855911
0.01,PWOM:INTENT,-0.64,-0.758173745,0.089867798,412.5347114
0.01,PWOM:INTENT,-0.63,-0.741416144,0.089394153,421.2634609
0.01,PWOM:INTENT,-0.62,-0.725005088,0.088917818,430.1827689
0.01,PWOM:INTENT,-0.61,-0.708921359,0.088438486,439.3040442
0.01,PWOM:INTENT,-0.6,-0.693147181,0.08795586,448.6392418
0.01,PWOM:INTENT,-0.59,-0.677666068,0.087469613,458.2009657
0.01,PWOM:INTENT,-0.58,-0.662462707,0.086979453,468.0024577
0.01,PWOM:INTENT,-0.57,-0.647522845,0.086485071,478.0577265
0.01,PWOM:INTENT,-0.56,-0.632833187,0.085986144,488.3816187
0.01,PWOM:INTENT,-0.55,-0.618381314,0.08548238,498.9898392
0.01,PWOM:INTENT,-0.54,-0.604155603,0.084973435,509.8991536
0.01,PWOM:INTENT,-0.53,-0.59014516,0.084458984,521.1273836
0.01,PWOM:INTENT,-0.52,-0.576339755,0.083938704,532.6935419
0.01,PWOM:INTENT,-0.51,-0.562729769,0.083412258,544.6179666
0.01,PWOM:INTENT,-0.5,-0.549306144,0.082879274,556.9224892
0.01,PWOM:INTENT,-0.49,-0.536060337,0.082339406,569.6304849
0.01,PWOM:INTENT,-0.48,-0.522984278,0.081792257,582.7671557
0.01,PWOM:INTENT,-0.47,-0.510070337,0.081237463,596.3595788
0.01,PWOM:INTENT,-0.46,-0.497311288,0.080674611,610.4370366
0.01,PWOM:INTENT,-0.45,-0.484700279,0.080103274,625.031201
0.01,PWOM:INTENT,-0.44,-0.472230804,0.079523014,640.1763777
0.01,PWOM:INTENT,-0.43,-0.459896681,0.078933369,655.9098238
0.01,PWOM:INTENT,-0.42,-0.447692024,0.078333872,672.272044
0.01,PWOM:INTENT,-0.41,-0.435611223,0.077724004,689.3072572
0.01,PWOM:INTENT,-0.4,-0.42364893,0.077103235,707.0637525
0.01,PWOM:INTENT,-0.39,-0.411800034,0.076470999,725.5944304
0.01,PWOM:INTENT,-0.38,-0.40005965,0.075826708,744.9573425
0.01,PWOM:INTENT,-0.37,-0.3884231,0.075169736,765.2163726
0.01,PWOM:INTENT,-0.36,-0.376885901,0.074499412,786.4420234
0.01,PWOM:INTENT,-0.35,-0.365443754,0.073815024,808.7122776
0.01,PWOM:INTENT,-0.34,-0.354092529,0.073115807,832.1136653
0.01,PWOM:INTENT,-0.33,-0.342828254,0.072400984,856.7423267
0.01,PWOM:INTENT,-0.32,-0.331647109,0.071669648,882.7057888
0.01,PWOM:INTENT,-0.31,-0.320545409,0.070920904,910.1242077
0.01,PWOM:INTENT,-0.3,-0.309519604,0.070153721,939.1327875
0.01,PWOM:INTENT,-0.29,-0.298566264,0.069367046,969.8838027
0.01,PWOM:INTENT,-0.28,-0.287682072,0.068559718,1002.549706
0.01,PWOM:INTENT,-0.27,-0.276863823,0.067730443,1037.326666
0.01,PWOM:INTENT,-0.26,-0.266108407,0.066877848,1074.438543
0.01,PWOM:INTENT,-0.25,-0.255412812,0.066000454,1114.142045
0.01,PWOM:INTENT,-0.24,-0.244774113,0.065096573,1156.733508
0.01,PWOM:INTENT,-0.23,-0.234189467,0.064164443,1202.556028
0.01,PWOM:INTENT,-0.22,-0.223656109,0.063202005,1252.010354
0.01,PWOM:INTENT,-0.21,-0.213171347,0.062207099,1305.566202
0.01,PWOM:INTENT,-0.2,-0.202732554,0.061177224,1363.779307
0.01,PWOM:INTENT,-0.19,-0.192337169,0.060109603,1427.31144
0.01,PWOM:INTENT,-0.18,-0.181982689,0.059001158,1496.957002
0.01,PWOM:INTENT,-0.17,-0.171666664,0.057848327,1573.679409
0.01,PWOM:INTENT,-0.16,-0.161386696,0.056647106,1658.657843
0.01,PWOM:INTENT,-0.15,-0.151140436,0.055392869,1753.352657
0.01,PWOM:INTENT,-0.14,-0.140925576,0.054080236,1859.595551
0.01,PWOM:INTENT,-0.13,-0.13073985,0.052702935,1979.716459
0.01,PWOM:INTENT,-0.12,-0.120581028,0.051253538,2116.727934
0.01,PWOM:INTENT,-0.11,-0.110446916,0.049723115,2274.598853
0.01,PWOM:INTENT,-0.1,-0.100335348,0.048100808,2458.671579
0.01,PWOM:INTENT,-0.09,-0.090244188,0.046373172,2676.322297
0.01,PWOM:INTENT,-0.08,-0.080171325,0.044523166,2938.048972
0.01,PWOM:INTENT,-0.07,-0.070114671,0.042528658,3259.350614
0.01,PWOM:INTENT,-0.06,-0.060072156,0.040359933,3664.177333
0.01,PWOM:INTENT,-0.05,-0.050041729,0.037975426,4191.752802
0.01,PWOM:INTENT,-0.04,-0.040021354,0.03531365,4911.458758
0.01,PWOM:INTENT,-0.03,-0.030009005,0.032276264,5959.948823
0.01,PWOM:INTENT,-0.02,-0.020002667,0.028686276,7653.797355
0.01,PWOM:INTENT,-0.01,-0.010000333,0.024152664,10964.76376
0.1,PWOM:ENJOY,-0.99,-2.646652412,0.078394765,31.23081078
0.1,PWOM:ENJOY,-0.98,-2.297559925,0.078021913,35.44843225
0.1,PWOM:ENJOY,-0.97,-2.09229572,0.077749036,38.5736125
0.1,PWOM:ENJOY,-0.96,-1.945910149,0.07752214,41.19738035
0.1,PWOM:ENJOY,-0.95,-1.831780823,0.077322261,43.52801739
0.1,PWOM:ENJOY,-0.94,-1.738049345,0.077140239,45.6661526
0.1,PWOM:ENJOY,-0.93,-1.65839002,0.076970883,47.66905442
0.1,PWOM:ENJOY,-0.92,-1.589026915,0.076810935,49.57285775
0.1,PWOM:ENJOY,-0.91,-1.527524425,0.076658196,51.40206864
0.1,PWOM:ENJOY,-0.9,-1.47221949,0.076511092,53.17422994
0.1,PWOM:ENJOY,-0.89,-1.421925871,0.076368446,54.90244248
0.1,PWOM:ENJOY,-0.88,-1.375767657,0.076229357,56.59683146
0.1,PWOM:ENJOY,-0.87,-1.33307963,0.076093122,58.26545125
0.1,PWOM:ENJOY,-0.86,-1.293344672,0.075959172,59.91487389
0.1,PWOM:ENJOY,-0.85,-1.256152812,0.075827045,61.55057913
0.1,PWOM:ENJOY,-0.84,-1.221173518,0.075696312,63.17724521
0.1,PWOM:ENJOY,-0.83,-1.188136404,0.075566659,64.79890929
0.1,PWOM:ENJOY,-0.82,-1.156817465,0.07543778,66.41914084
0.1,PWOM:ENJOY,-0.81,-1.127029026,0.075309427,68.04112914
0.1,PWOM:ENJOY,-0.8,-1.098612289,0.075181355,69.66777967
0.1,PWOM:ENJOY,-0.79,-1.071431684,0.07505337,71.3017589
0.1,PWOM:ENJOY,-0.78,-1.045370548,0.074925269,72.94556461
0.1,PWOM:ENJOY,-0.77,-1.020327758,0.07479686,74.60155723
0.1,PWOM:ENJOY,-0.76,-0.996215082,0.074668017,76.27196728
0.1,PWOM:ENJOY,-0.75,-0.972955075,0.074538577,77.95896545
0.1,PWOM:ENJOY,-0.74,-0.950479381,0.074408364,79.66467766
0.1,PWOM:ENJOY,-0.73,-0.928727364,0.074277263,81.39116594
0.1,PWOM:ENJOY,-0.72,-0.907644983,0.074145152,83.14047889
0.1,PWOM:ENJOY,-0.71,-0.887183863,0.074011846,84.91469539
0.1,PWOM:ENJOY,-0.7,-0.867300528,0.073877277,86.7158461
0.1,PWOM:ENJOY,-0.69,-0.847955755,0.073741276,88.54603737
0.1,PWOM:ENJOY,-0.68,-0.829114038,0.073603715,90.40739137
0.1,PWOM:ENJOY,-0.67,-0.810743125,0.073464502,92.30205639
0.1,PWOM:ENJOY,-0.66,-0.792813632,0.073323471,94.23228173
0.1,PWOM:ENJOY,-0.65,-0.775298706,0.073180506,96.20035773
0.1,PWOM:ENJOY,-0.64,-0.758173745,0.073035488,98.20865549
0.1,PWOM:ENJOY,-0.63,-0.741416144,0.072888265,100.2596592
0.1,PWOM:ENJOY,-0.62,-0.725005088,0.072738707,102.3559434
0.1,PWOM:ENJOY,-0.61,-0.708921359,0.072586684,104.5001969
0.1,PWOM:ENJOY,-0.6,-0.693147181,0.072432038,106.6952581
0.1,PWOM:ENJOY,-0.59,-0.677666068,0.072274615,108.944103
0.1,PWOM:ENJOY,-0.58,-0.662462707,0.072114279,111.2498535
0.1,PWOM:ENJOY,-0.57,-0.647522845,0.071950852,113.6158345
0.1,PWOM:ENJOY,-0.56,-0.632833187,0.071784189,116.0455357
0.1,PWOM:ENJOY,-0.55,-0.618381314,0.071614082,118.5427022
0.1,PWOM:ENJOY,-0.54,-0.604155603,0.07144038,121.1112677
0.1,PWOM:ENJOY,-0.53,-0.59014516,0.071262873,123.7554588
0.1,PWOM:ENJOY,-0.52,-0.576339755,0.071081364,126.4797719
0.1,PWOM:ENJOY,-0.51,-0.562729769,0.070895636,129.2890214
0.1,PWOM:ENJOY,-0.5,-0.549306144,0.070705476,132.1883498
0.1,PWOM:ENJOY,-0.49,-0.536060337,0.070510643,135.1832931
0.1,PWOM:ENJOY,-0.48,-0.522984278,0.070310887,138.2797965
0.1,PWOM:ENJOY,-0.47,-0.510070337,0.070105932,141.4842759
0.1,PWOM:ENJOY,-0.46,-0.497311288,0.069895524,144.803619
0.1,PWOM:ENJOY,-0.45,-0.484700279,0.069679341,148.2453212
0.1,PWOM:ENJOY,-0.44,-0.472230804,0.06945708,151.8174638
0.1,PWOM:ENJOY,-0.43,-0.459896681,0.069228386,155.5288521
0.1,PWOM:ENJOY,-0.42,-0.447692024,0.068992902,159.3890389
0.1,PWOM:ENJOY,-0.41,-0.435611223,0.068750245,163.4084339
0.1,PWOM:ENJOY,-0.4,-0.42364893,0.068499991,167.598426
0.1,PWOM:ENJOY,-0.39,-0.411800034,0.068241705,171.9714569
0.1,PWOM:ENJOY,-0.38,-0.40005965,0.067974898,176.5411988
0.1,PWOM:ENJOY,-0.37,-0.3884231,0.067699031,181.3227074
0.1,PWOM:ENJOY,-0.36,-0.376885901,0.067413583,186.3325063
0.1,PWOM:ENJOY,-0.35,-0.365443754,0.067117933,191.5889311
0.1,PWOM:ENJOY,-0.34,-0.354092529,0.066811414,197.1122983
0.1,PWOM:ENJOY,-0.33,-0.342828254,0.066493337,202.9251473
0.1,PWOM:ENJOY,-0.32,-0.331647109,0.066162899,209.0526841
0.1,PWOM:ENJOY,-0.31,-0.320545409,0.065819271,215.5230353
0.1,PWOM:ENJOY,-0.3,-0.309519604,0.065461506,222.3678338
0.1,PWOM:ENJOY,-0.29,-0.298566264,0.065088631,229.6226015
0.1,PWOM:ENJOY,-0.28,-0.287682072,0.064699489,237.327655
0.1,PWOM:ENJOY,-0.27,-0.276863823,0.064292893,245.5286056
0.1,PWOM:ENJOY,-0.26,-0.266108407,0.063867457,254.2775965
0.1,PWOM:ENJOY,-0.25,-0.255412812,0.063421687,263.6342785
0.1,PWOM:ENJOY,-0.24,-0.244774113,0.062953914,273.667324
0.1,PWOM:ENJOY,-0.23,-0.234189467,0.062462258,284.4562567
0.1,PWOM:ENJOY,-0.22,-0.223656109,0.061944667,296.0935027
0.1,PWOM:ENJOY,-0.21,-0.213171347,0.061398748,308.6875155
0.1,PWOM:ENJOY,-0.2,-0.202732554,0.060821887,322.3659584
0.1,PWOM:ENJOY,-0.19,-0.192337169,0.06021104,337.2806747
0.1,PWOM:ENJOY,-0.18,-0.181982689,0.059562791,353.6133267
0.1,PWOM:ENJOY,-0.17,-0.171666664,0.058873197,371.5834486
0.1,PWOM:ENJOY,-0.16,-0.161386696,0.058137681,391.4589518
0.1,PWOM:ENJOY,-0.15,-0.151140436,0.057350981,413.5700448
0.1,PWOM:ENJOY,-0.14,-0.140925576,0.056506856,438.3292336
0.1,PWOM:ENJOY,-0.13,-0.13073985,0.055597993,466.2583494
0.1,PWOM:ENJOY,-0.12,-0.120581028,0.05461562,498.028297
0.1,PWOM:ENJOY,-0.11,-0.110446916,0.053549122,534.5170832
0.1,PWOM:ENJOY,-0.1,-0.100335348,0.052385537,576.897232
0.1,PWOM:ENJOY,-0.09,-0.090244188,0.051108707,626.7731944
0.1,PWOM:ENJOY,-0.08,-0.080171325,0.049698132,686.4039801
0.1,PWOM:ENJOY,-0.07,-0.070114671,0.048127208,759.0817294
0.1,PWOM:ENJOY,-0.06,-0.060072156,0.046360329,849.8136306
0.1,PWOM:ENJOY,-0.05,-0.050041729,0.044348152,966.6360886
0.1,PWOM:ENJOY,-0.04,-0.040021354,0.042018606,1123.396312
0.1,PWOM:ENJOY,-0.03,-0.030009005,0.039259084,1346.391942
0.1,PWOM:ENJOY,-0.02,-0.020002667,0.035873898,1693.313064
0.1,PWOM:ENJOY,-0.01,-0.010000333,0.031457198,2325.100862
0.05,PWOM:ENJOY,-0.99,-2.646652412,0.093674641,28.77611382
0.05,PWOM:ENJOY,-0.98,-2.297559925,0.093266672,32.61447119
0.05,PWOM:ENJOY,-0.97,-2.09229572,0.092967984,35.45655201
0.05,PWOM:ENJOY,-0.96,-1.945910149,0.092719572,37.84128085
0.05,PWOM:ENJOY,-0.95,-1.831780823,0.092500684,39.95854919
0.05,PWOM:ENJOY,-0.94,-1.738049345,0.092301323,41.90008091
0.05,PWOM:ENJOY,-0.93,-1.65839002,0.092115812,43.71807056
0.05,PWOM:ENJOY,-0.92,-1.589026915,0.091940575,45.44544759
0.05,PWOM:ENJOY,-0.91,-1.527524425,0.091773205,47.10453812
0.05,PWOM:ENJOY,-0.9,-1.47221949,0.091611978,48.71131913
0.05,PWOM:ENJOY,-0.89,-1.421925871,0.091455622,50.27771458
0.05,PWOM:ENJOY,-0.88,-1.375767657,0.09130315,51.81293799
0.05,PWOM:ENJOY,-0.87,-1.33307963,0.091153783,53.32431828
0.05,PWOM:ENJOY,-0.86,-1.293344672,0.091006912,54.81782378
0.05,PWOM:ENJOY,-0.85,-1.256152812,0.090862,56.29844146
0.05,PWOM:ENJOY,-0.84,-1.221173518,0.090718616,57.77040573
0.05,PWOM:ENJOY,-0.83,-1.188136404,0.090576401,59.2373793
0.05,PWOM:ENJOY,-0.82,-1.156817465,0.090435012,60.70259898
0.05,PWOM:ENJOY,-0.81,-1.127029026,0.090294177,62.1689479
0.05,PWOM:ENJOY,-0.8,-1.098612289,0.090153642,63.63904748
0.05,PWOM:ENJOY,-0.79,-1.071431684,0.09001317,65.11531092
0.05,PWOM:ENJOY,-0.78,-1.045370548,0.089872579,66.59997244
0.05,PWOM:ENJOY,-0.77,-1.020327758,0.089731642,68.09516336
0.05,PWOM:ENJOY,-0.76,-0.996215082,0.089590182,69.60290009
0.05,PWOM:ENJOY,-0.75,-0.972955075,0.089448054,71.12511569
0.05,PWOM:ENJOY,-0.74,-0.950479381,0.089305064,72.66371583
0.05,PWOM:ENJOY,-0.73,-0.928727364,0.089161099,74.22053571
0.05,PWOM:ENJOY,-0.72,-0.907644983,0.089015964,75.7974314
0.05,PWOM:ENJOY,-0.71,-0.887183863,0.088869556,77.39621231
0.05,PWOM:ENJOY,-0.7,-0.867300528,0.088721704,79.01872608
0.05,PWOM:ENJOY,-0.69,-0.847955755,0.088572271,80.66682559
0.05,PWOM:ENJOY,-0.68,-0.829114038,0.08842111,82.34239575
0.05,PWOM:ENJOY,-0.67,-0.810743125,0.088268106,84.04734641
0.05,PWOM:ENJOY,-0.66,-0.792813632,0.088113084,85.78366695
0.05,PWOM:ENJOY,-0.65,-0.775298706,0.087955924,87.55337631
0.05,PWOM:ENJOY,-0.64,-0.758173745,0.087796477,89.35857873
0.05,PWOM:ENJOY,-0.63,-0.741416144,0.087634603,91.20144967
0.05,PWOM:ENJOY,-0.62,-0.725005088,0.087470128,93.08427592
0.05,PWOM:ENJOY,-0.61,-0.708921359,0.087302922,95.00941496
0.05,PWOM:ENJOY,-0.6,-0.693147181,0.087132809,96.97936373
0.05,PWOM:ENJOY,-0.59,-0.677666068,0.086959619,98.99673748
0.05,PWOM:ENJOY,-0.58,-0.662462707,0.086783197,101.064276
0.05,PWOM:ENJOY,-0.57,-0.647522845,0.086603356,103.1848883
0.05,PWOM:ENJOY,-0.56,-0.632833187,0.086419903,105.3616521
0.05,PWOM:ENJOY,-0.55,-0.618381314,0.086232668,107.5978036
0.05,PWOM:ENJOY,-0.54,-0.604155603,0.086041418,109.8968247
0.05,PWOM:ENJOY,-0.53,-0.59014516,0.085845963,112.2623781
0.05,PWOM:ENJOY,-0.52,-0.576339755,0.085646078,114.6983875
0.05,PWOM:ENJOY,-0.51,-0.562729769,0.085441518,117.2090532
0.05,PWOM:ENJOY,-0.5,-0.549306144,0.085232036,119.798859
0.05,PWOM:ENJOY,-0.49,-0.536060337,0.085017364,122.4726208
0.05,PWOM:ENJOY,-0.48,-0.522984278,0.084797243,125.2354868
0.05,PWOM:ENJOY,-0.47,-0.510070337,0.08457136,128.0930339
0.05,PWOM:ENJOY,-0.46,-0.497311288,0.084339416,131.0512423
0.05,PWOM:ENJOY,-0.45,-0.484700279,0.084101082,134.1165786
0.05,PWOM:ENJOY,-0.44,-0.472230804,0.083855978,137.2960733
0.05,PWOM:ENJOY,-0.43,-0.459896681,0.08360376,140.5972854
0.05,PWOM:ENJOY,-0.42,-0.447692024,0.083343998,144.0284876
0.05,PWOM:ENJOY,-0.41,-0.435611223,0.083076276,147.5986431
0.05,PWOM:ENJOY,-0.4,-0.42364893,0.082800122,151.3175523
0.05,PWOM:ENJOY,-0.39,-0.411800034,0.082515038,155.195923
0.05,PWOM:ENJOY,-0.38,-0.40005965,0.082220503,159.2454654
0.05,PWOM:ENJOY,-0.37,-0.3884231,0.081915906,163.479101
0.05,PWOM:ENJOY,-0.36,-0.376885901,0.081600663,167.9109638
0.05,PWOM:ENJOY,-0.35,-0.365443754,0.08127408,172.5567258
0.05,PWOM:ENJOY,-0.34,-0.354092529,0.080935428,177.4337038
0.05,PWOM:ENJOY,-0.33,-0.342828254,0.080583905,182.5611289
0.05,PWOM:ENJOY,-0.32,-0.331647109,0.080218641,187.9604012
0.05,PWOM:ENJOY,-0.31,-0.320545409,0.079838726,193.6553546
0.05,PWOM:ENJOY,-0.3,-0.309519604,0.079443086,199.6728044
0.05,PWOM:ENJOY,-0.29,-0.298566264,0.079030627,206.0427637
0.05,PWOM:ENJOY,-0.28,-0.287682072,0.078600091,212.7991776
0.05,PWOM:ENJOY,-0.27,-0.276863823,0.078150098,219.9804879
0.05,PWOM:ENJOY,-0.26,-0.266108407,0.077679138,227.6303868
0.05,PWOM:ENJOY,-0.25,-0.255412812,0.077185547,235.79877
0.05,PWOM:ENJOY,-0.24,-0.244774113,0.076667446,244.5429626
0.05,PWOM:ENJOY,-0.23,-0.234189467,0.076122762,253.9290613
0.05,PWOM:ENJOY,-0.22,-0.223656109,0.075549167,264.0337566
0.05,PWOM:ENJOY,-0.21,-0.213171347,0.074944017,274.9466207
0.05,PWOM:ENJOY,-0.2,-0.202732554,0.074304376,286.7727488
0.05,PWOM:ENJOY,-0.19,-0.192337169,0.073626866,299.6365927
0.05,PWOM:ENJOY,-0.18,-0.181982689,0.072907653,313.686472
0.05,PWOM:ENJOY,-0.17,-0.171666664,0.072142353,329.1006749
0.05,PWOM:ENJOY,-0.16,-0.161386696,0.071325878,346.0956521
0.05,PWOM:ENJOY,-0.15,-0.151140436,0.070452333,364.9367793
0.05,PWOM:ENJOY,-0.14,-0.140925576,0.069514799,385.9533052
0.05,PWOM:ENJOY,-0.13,-0.13073985,0.068505137,409.5588759
0.05,PWOM:ENJOY,-0.12,-0.120581028,0.067413599,436.281167
0.05,PWOM:ENJOY,-0.11,-0.110446916,0.066228437,466.8044699
0.05,PWOM:ENJOY,-0.1,-0.100335348,0.064935317,502.0334144
0.05,PWOM:ENJOY,-0.09,-0.090244188,0.063516406,543.1915579
0.05,PWOM:ENJOY,-0.08,-0.080171325,0.061949218,591.9778844
0.05,PWOM:ENJOY,-0.07,-0.070114671,0.060204688,650.8285593
0.05,PWOM:ENJOY,-0.06,-0.060072156,0.058244192,723.3765918
0.05,PWOM:ENJOY,-0.05,-0.050041729,0.056014707,815.3116124
0.05,PWOM:ENJOY,-0.04,-0.040021354,0.053439907,936.1319996
0.05,PWOM:ENJOY,-0.03,-0.030009005,0.050402745,1103.125341
0.05,PWOM:ENJOY,-0.02,-0.020002667,0.046706504,1351.927789
0.05,PWOM:ENJOY,-0.01,-0.010000333,0.041966409,1772.18486
0.01,PWOM:ENJOY,-0.99,-2.646652412,0.123783835,24.01834843
0.01,PWOM:ENJOY,-0.98,-2.297559925,0.123341711,27.12826222
0.01,PWOM:ENJOY,-0.97,-2.09229572,0.123017834,29.42767501
0.01,PWOM:ENJOY,-0.96,-1.945910149,0.122748347,31.35490508
0.01,PWOM:ENJOY,-0.95,-1.831780823,0.12251079,33.06434069
0.01,PWOM:ENJOY,-0.94,-1.738049345,0.122294341,34.63053485
0.01,PWOM:ENJOY,-0.93,-1.65839002,0.122092861,36.09589569
0.01,PWOM:ENJOY,-0.92,-1.589026915,0.121902499,37.48716491
0.01,PWOM:ENJOY,-0.91,-1.527524425,0.121720616,38.82247574
0.01,PWOM:ENJOY,-0.9,-1.47221949,0.121545366,40.11478733
0.01,PWOM:ENJOY,-0.89,-1.421925871,0.121375366,41.37376801
0.01,PWOM:ENJOY,-0.88,-1.375767657,0.121209539,42.60688533
0.01,PWOM:ENJOY,-0.87,-1.33307963,0.121047065,43.82006313
0.01,PWOM:ENJOY,-0.86,-1.293344672,0.120887245,45.0181363
0.01,PWOM:ENJOY,-0.85,-1.256152812,0.120729526,46.20512212
0.01,PWOM:ENJOY,-0.84,-1.221173518,0.120573443,47.38443139
0.01,PWOM:ENJOY,-0.83,-1.188136404,0.120418584,48.55901596
0.01,PWOM:ENJOY,-0.82,-1.156817465,0.120264597,49.73146876
0.01,PWOM:ENJOY,-0.81,-1.127029026,0.120111186,50.90409717
0.01,PWOM:ENJOY,-0.8,-1.098612289,0.119958051,52.0790029
0.01,PWOM:ENJOY,-0.79,-1.071431684,0.119804968,53.2580973
0.01,PWOM:ENJOY,-0.78,-1.045370548,0.119651693,54.44316967
0.01,PWOM:ENJOY,-0.77,-1.020327758,0.119498019,55.63589553
0.01,PWOM:ENJOY,-0.76,-0.996215082,0.119343748,56.8378688
0.01,PWOM:ENJOY,-0.75,-0.972955075,0.119188711,58.05061344
0.01,PWOM:ENJOY,-0.74,-0.950479381,0.119032711,59.27562127
0.01,PWOM:ENJOY,-0.73,-0.928727364,0.11887558,60.51434329
0.01,PWOM:ENJOY,-0.72,-0.907644983,0.118717168,61.76820477
0.01,PWOM:ENJOY,-0.71,-0.887183863,0.118557296,63.03863707
0.01,PWOM:ENJOY,-0.7,-0.867300528,0.118395828,64.32705374
0.01,PWOM:ENJOY,-0.69,-0.847955755,0.118232601,65.63489114
0.01,PWOM:ENJOY,-0.68,-0.829114038,0.118067462,66.9636013
0.01,PWOM:ENJOY,-0.67,-0.810743125,0.117900242,68.31466926
0.01,PWOM:ENJOY,-0.66,-0.792813632,0.11773079,69.68960625
0.01,PWOM:ENJOY,-0.65,-0.775298706,0.117558977,71.08995103
0.01,PWOM:ENJOY,-0.64,-0.758173745,0.117384602,72.51732999
0.01,PWOM:ENJOY,-0.63,-0.741416144,0.117207523,73.97339304
0.01,PWOM:ENJOY,-0.62,-0.725005088,0.117027574,75.45986598
0.01,PWOM:ENJOY,-0.61,-0.708921359,0.116844575,76.97855371
